precinct,TOTAL,DEM,REP,NAV,OTH,CON,IND,LBT,NLB,PGP,PRO,WFP,WTP,pct_dem,pct_rep,pct_nav,pct_oth,pct_con,pct_ind,pct_lbt,pct_nlb,pct_pgp,pct_pro,pct_wfp,pct_wtp,dem_advantage,major_party_pct,nav_pct_rank,political_lean,cnt_splitt,cnt_cavagnolo,cnt_leof,cnt_writein,cnt_total_votes,participated_election,pct_splitt,pct_cavagnolo,pct_leof,pct_writein,turnout_rate,vote_margin,margin_pct,leading_candidate,competitiveness,dem_performance_vs_reg,rep_performance_vs_reg,high_turnout,engagement_score,record_type,in_zone1,has_voter_data,has_election_data,complete_record
4904,2387.0,657.0,421.0,1139.0,12.0,3.0,107.0,18.0,3.0,8.0,6.0,11.0,2.0,0.27524088814411396,0.1763720150816925,0.47716799329702553,0.005027230833682447,0.0012568077084206116,0.04482614160033515,0.00754084625052367,0.0012568077084206116,0.0033514872224549644,0.0025136154168412233,0.004608294930875576,0.0008378718056137411,0.09886887306242145,0.4516129032258065,0.47716799329702553,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4905,8394.0,2545.0,2148.0,3071.0,59.0,15.0,430.0,49.0,9.0,29.0,11.0,28.0,0.0,0.3031927567309983,0.2558970693352395,0.36585656421253276,0.00702883011675006,0.0017869907076483202,0.05122706695258518,0.0058375029783178465,0.001072194424588992,0.003454848701453419,0.0013104598522754348,0.0033357159876101976,0.0,0.047295687395758845,0.5590898260662378,0.36585656421253276,Competitive,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4906,3456.0,1023.0,721.0,1457.0,26.0,7.0,159.0,29.0,9.0,7.0,3.0,15.0,0.0,0.2960069444444444,0.20862268518518517,0.42158564814814814,0.007523148148148148,0.002025462962962963,0.04600694444444445,0.008391203703703705,0.0026041666666666665,0.002025462962962963,0.0008680555555555555,0.004340277777777778,0.0,0.08738425925925924,0.5046296296296295,0.42158564814814814,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4907,6282.0,1936.0,1032.0,2903.0,43.0,5.0,244.0,38.0,14.0,12.0,6.0,47.0,2.0,0.3081821076090417,0.16427889207258833,0.462113976440624,0.0068449538363578475,0.000795924864692773,0.03884113339700732,0.0060490289716650745,0.002228589621139764,0.0019102196752626551,0.0009551098376313276,0.0074816937281120665,0.0003183699458771092,0.14390321553645335,0.47246099968163,0.462113976440624,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4908,8668.0,2717.0,1678.0,3604.0,54.0,8.0,452.0,52.0,24.0,19.0,14.0,46.0,0.0,0.3134517766497462,0.19358560221504384,0.4157821873557914,0.006229810798338717,0.0009229349330872173,0.05214582371942778,0.005999077065066913,0.0027688047992616522,0.0021919704660821413,0.0016151361329026304,0.0053068758652515,0.0,0.11986617443470238,0.5070373788647901,0.4157821873557914,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4909,6747.0,2266.0,908.0,3111.0,44.0,9.0,256.0,29.0,27.0,21.0,14.0,62.0,0.0,0.335852971691122,0.13457833111012302,0.46109381947532235,0.006521416926041203,0.0013339261894175188,0.03794278938787609,0.004298206610345339,0.004001778568252557,0.0031124944419742106,0.002074996294649474,0.00918926930487624,0.0,0.20127464058099898,0.470431302801245,0.46109381947532235,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
4910,503.0,170.0,69.0,223.0,3.0,0.0,23.0,4.0,2.0,1.0,0.0,8.0,0.0,0.3379721669980119,0.13717693836978131,0.4433399602385686,0.005964214711729622,0.0,0.04572564612326044,0.007952286282306162,0.003976143141153081,0.0019880715705765406,0.0,0.015904572564612324,0.0,0.2007952286282306,0.4751491053677932,0.4433399602385686,Strong Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5001,194.0,54.0,33.0,98.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,0.0,0.27835051546391754,0.17010309278350516,0.5051546391752577,0.0,0.0,0.010309278350515464,0.015463917525773196,0.0,0.005154639175257732,0.0,0.015463917525773196,0.0,0.10824742268041238,0.4484536082474227,0.5051546391752577,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5002,8149.0,2569.0,1319.0,3663.0,72.0,10.0,352.0,51.0,22.0,21.0,11.0,59.0,0.0,0.31525340532580687,0.1618603509633084,0.4495030065038655,0.008835439931279911,0.0012271444348999877,0.043195484108479565,0.006258436617989937,0.002699717756779973,0.0025770033132899743,0.0013498588783899864,0.007240152165909928,0.0,0.15339305436249848,0.47711375628911523,0.4495030065038655,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5003,623.0,203.0,103.0,274.0,6.0,0.0,26.0,4.0,0.0,1.0,1.0,4.0,1.0,0.3258426966292135,0.1653290529695024,0.43980738362760835,0.009630818619582664,0.0,0.04173354735152488,0.006420545746388443,0.0,0.0016051364365971107,0.0016051364365971107,0.006420545746388443,0.0016051364365971107,0.1605136436597111,0.4911717495987159,0.43980738362760835,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5004,4798.0,1443.0,1214.0,1856.0,32.0,4.0,193.0,18.0,4.0,7.0,10.0,16.0,1.0,0.3007503126302626,0.25302209253855773,0.38682784493538974,0.006669445602334306,0.0008336807002917883,0.040225093789078785,0.003751563151313047,0.0008336807002917883,0.0014589412255106293,0.0020842017507294707,0.003334722801167153,0.00020842017507294707,0.047728220091704854,0.5537724051688203,0.38682784493538974,Competitive,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5005,8214.0,2738.0,1563.0,3267.0,65.0,4.0,411.0,46.0,25.0,20.0,18.0,56.0,1.0,0.3333333333333333,0.19028487947406866,0.3977355734112491,0.007913318724129535,0.0004869734599464329,0.05003652300949598,0.0056001947893839785,0.003043584124665206,0.0024348672997321647,0.002191380569758948,0.006817628439250061,0.00012174336498660823,0.14304845385926465,0.523618212807402,0.3977355734112491,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5006,6874.0,2338.0,1704.0,2365.0,39.0,4.0,337.0,35.0,11.0,16.0,6.0,19.0,0.0,0.34012219959266804,0.247890602269421,0.3440500436427117,0.005673552516729706,0.0005819028222286878,0.04902531277276695,0.0050916496945010185,0.0016002327611288915,0.0023276112889147513,0.0008728542333430317,0.002764038405586267,0.0,0.09223159732324704,0.588012801862089,0.3440500436427117,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5007,9077.0,2652.0,1811.0,3888.0,70.0,10.0,458.0,81.0,18.0,30.0,10.0,48.0,1.0,0.29216701553376667,0.19951525834526826,0.428335353090228,0.0077117990525504025,0.0011016855789357718,0.050457199515258344,0.008923653189379752,0.001983034042084389,0.003305056736807315,0.0011016855789357718,0.005288090778891704,0.00011016855789357717,0.09265175718849841,0.49168227387903496,0.428335353090228,Lean Dem,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5008,7795.0,2281.0,1975.0,2975.0,59.0,12.0,383.0,44.0,12.0,10.0,7.0,37.0,0.0,0.2926234765875561,0.25336754329698524,0.3816549069916613,0.007568954457985888,0.0015394483643361128,0.049134060295060934,0.005644644002565747,0.0015394483643361128,0.0012828736369467607,0.0008980115458627325,0.004746632456703015,0.0,0.039255933290570866,0.5459910198845414,0.3816549069916613,Competitive,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5009,296.0,74.0,103.0,105.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,2.0,0.0,0.25,0.34797297297297297,0.3547297297297297,0.0,0.0,0.030405405405405407,0.006756756756756757,0.0033783783783783786,0.0,0.0,0.006756756756756757,0.0,-0.09797297297297297,0.597972972972973,0.3547297297297297,Lean Rep,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5201,3179.0,832.0,916.0,1229.0,18.0,2.0,155.0,8.0,4.0,4.0,4.0,7.0,0.0,0.26171752123309217,0.2881409248191255,0.38659955960994025,0.005662157911292859,0.0006291286568103177,0.048757470902799624,0.0025165146272412707,0.0012582573136206354,0.0012582573136206354,0.0012582573136206354,0.002201950298836112,0.0,-0.026423403586033345,0.5498584460522177,0.38659955960994025,Competitive,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
5202,5685.0,1703.0,1816.0,1785.0,42.0,6.0,272.0,25.0,9.0,15.0,3.0,9.0,0.0,0.2995602462620932,0.31943711521547935,0.31398416886543534,0.007387862796833773,0.0010554089709762533,0.04784520668425682,0.0043975373790677225,0.0015831134564643799,0.002638522427440633,0.0005277044854881266,0.0015831134564643799,0.0,-0.01987686895338614,0.6189973614775726,0.31398416886543534,Competitive,,,,,,False,,,,,,,,No Election Data,No Election Data,,,,,precinct,False,True,False,False
clackamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,27.0,13.0,0.0,1.0,41.0,True,0.6585365853658537,0.3170731707317073,0.0,0.024390243902439025,,14.0,0.34146341463414637,Splitt,Safe,,,0.0,,county_summary,True,False,True,False
washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,228.0,83.0,5.0,2.0,318.0,True,0.7169811320754716,0.2610062893081761,0.015723270440251572,0.006289308176100629,,145.0,0.4559748427672956,Splitt,Safe,,,0.0,,county_summary,True,False,True,False
